"Month","Date","Datetime","Settlement_Period","Demand_Forecast","Demand_Outturn","TRIAD_Avoidance_Estimate","TRIAD_Avoidance_Corrected_Demand_Outturn","APE","Absolute_Error","Publish_Datetime"
"Aug",2021-08-09,"2021-08-09T18:30:00Z",37,29731,30366,0,30366,2.1,635,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T19:00:00Z",38,30200,30209,0,30209,0,9,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T19:30:00Z",39,30007,30342,0,30342,1.1,335,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T20:00:00Z",40,29773,30065,0,30065,1,292,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T20:30:00Z",41,29490,29239,0,29239,0.9,251,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T21:00:00Z",42,29230,28943,0,28943,1,287,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T21:30:00Z",43,29056,28813,0,28813,0.8,243,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T22:00:00Z",44,28310,27910,0,27910,1.4,400,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T22:30:00Z",45,26978,26665,0,26665,1.2,313,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T23:00:00Z",46,25501,25182,0,25182,1.3,319,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-09T23:30:00Z",47,23702,23680,0,23680,0.1,22,"2021-08-08T08:45:00Z"
"Aug",2021-08-09,"2021-08-10T00:00:00Z",48,22260,22327,0,22327,0.3,67,"2021-08-08T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T00:30:00Z",1,21200,21292,0,21292,0.4,92,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T01:00:00Z",2,20577,20624,0,20624,0.2,47,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T01:30:00Z",3,20165,20226,0,20226,0.3,61,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T02:00:00Z",4,19830,20031,0,20031,1,201,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T02:30:00Z",5,19384,19692,0,19692,1.6,308,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T03:00:00Z",6,18940,19306,0,19306,1.9,366,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T03:30:00Z",7,18746,19176,0,19176,2.2,430,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T04:00:00Z",8,18708,19074,0,19074,1.9,366,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T04:30:00Z",9,18800,19146,0,19146,1.8,346,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T05:00:00Z",10,18824,19288,0,19288,2.4,464,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T05:30:00Z",11,19265,19652,0,19652,2,387,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T06:00:00Z",12,19750,20378,0,20378,3.1,628,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T06:30:00Z",13,21633,22000,0,22000,1.7,367,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T07:00:00Z",14,23261,23224,0,23224,0.2,37,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T07:30:00Z",15,25296,24892,0,24892,1.6,404,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T08:00:00Z",16,26424,26443,0,26443,0.1,19,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T08:30:00Z",17,27260,27645,0,27645,1.4,385,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T09:00:00Z",18,27228,27938,0,27938,2.5,710,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T09:30:00Z",19,27430,28072,0,28072,2.3,642,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T10:00:00Z",20,27103,27661,0,27661,2,558,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T10:30:00Z",21,26745,27498,0,27498,2.7,753,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T11:00:00Z",22,26551,27128,0,27128,2.1,577,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T11:30:00Z",23,26767,26886,0,26886,0.4,119,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T12:00:00Z",24,26701,26960,0,26960,1,259,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T12:30:00Z",25,26800,27074,0,27074,1,274,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T13:00:00Z",26,26588,26935,0,26935,1.3,347,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T13:30:00Z",27,26532,26486,0,26486,0.2,46,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T14:00:00Z",28,26204,26050,0,26050,0.6,154,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T14:30:00Z",29,26237,25702,0,25702,2.1,535,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T15:00:00Z",30,26020,25578,0,25578,1.7,442,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T15:30:00Z",31,26250,25689,0,25689,2.2,561,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T16:00:00Z",32,26468,25880,0,25880,2.3,588,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T16:30:00Z",33,26945,26346,0,26346,2.3,599,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T17:00:00Z",34,27650,27396,0,27396,0.9,254,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T17:30:00Z",35,28610,28562,0,28562,0.2,48,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T18:00:00Z",36,29198,29564,0,29564,1.2,366,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T18:30:00Z",37,29591,29966,0,29966,1.3,375,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T19:00:00Z",38,30027,30214,0,30214,0.6,187,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T19:30:00Z",39,30160,30308,0,30308,0.5,148,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T20:00:00Z",40,30035,30201,0,30201,0.5,166,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T20:30:00Z",41,29570,29772,0,29772,0.7,202,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T21:00:00Z",42,29157,29662,0,29662,1.7,505,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T21:30:00Z",43,29440,29566,0,29566,0.4,126,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T22:00:00Z",44,28649,28704,0,28704,0.2,55,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T22:30:00Z",45,27212,27359,0,27359,0.5,147,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T23:00:00Z",46,25643,25739,0,25739,0.4,96,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-10T23:30:00Z",47,24239,24000,0,24000,1,239,"2021-08-09T08:45:00Z"
"Aug",2021-08-10,"2021-08-11T00:00:00Z",48,22790,22717,0,22717,0.3,73,"2021-08-09T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T00:30:00Z",1,21340,21671,0,21671,1.5,331,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T01:00:00Z",2,20733,20999,0,20999,1.3,266,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T01:30:00Z",3,20338,20456,0,20456,0.6,118,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T02:00:00Z",4,20020,20238,0,20238,1.1,218,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T02:30:00Z",5,19546,19914,0,19914,1.8,368,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T03:00:00Z",6,19073,19594,0,19594,2.7,521,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T03:30:00Z",7,18854,19407,0,19407,2.8,553,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T04:00:00Z",8,18792,19276,0,19276,2.5,484,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T04:30:00Z",9,18860,19341,0,19341,2.5,481,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T05:00:00Z",10,18860,19405,0,19405,2.8,545,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T05:30:00Z",11,19264,19891,0,19891,3.2,627,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T06:00:00Z",12,19711,20319,0,20319,3,608,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T06:30:00Z",13,21548,21999,0,21999,2.1,451,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T07:00:00Z",14,23125,23442,0,23442,1.4,317,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T07:30:00Z",15,25099,25246,0,25246,0.6,147,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T08:00:00Z",16,26166,26209,0,26209,0.2,43,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T08:30:00Z",17,26940,27342,0,27342,1.5,402,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T09:00:00Z",18,26885,27692,0,27692,2.9,807,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T09:30:00Z",19,27040,27813,0,27813,2.8,773,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T10:00:00Z",20,26638,27504,0,27504,3.1,866,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T10:30:00Z",21,26205,27044,0,27044,3.1,839,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T11:00:00Z",22,25939,26653,0,26653,2.7,714,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T11:30:00Z",23,26071,26586,0,26586,1.9,515,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T12:00:00Z",24,26060,26462,0,26462,1.5,402,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T12:30:00Z",25,26210,26713,0,26713,1.9,503,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T13:00:00Z",26,26125,26616,0,26616,1.8,491,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T13:30:00Z",27,26194,26402,0,26402,0.8,208,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T14:00:00Z",28,25990,26359,0,26359,1.4,369,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T14:30:00Z",29,26129,26530,0,26530,1.5,401,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T15:00:00Z",30,26018,26657,0,26657,2.4,639,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T15:30:00Z",31,26207,26922,0,26922,2.7,715,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T16:00:00Z",32,26384,27246,0,27246,3.2,862,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T16:30:00Z",33,26817,27790,0,27790,3.5,973,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T17:00:00Z",34,27476,28530,0,28530,3.7,1054,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T17:30:00Z",35,28387,29426,0,29426,3.5,1039,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T18:00:00Z",36,28925,30002,0,30002,3.6,1077,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T18:30:00Z",37,29269,30379,0,30379,3.7,1110,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T19:00:00Z",38,29655,30193,0,30193,1.8,538,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T19:30:00Z",39,29740,29593,0,29593,0.5,147,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T20:00:00Z",40,29587,29030,0,29030,1.9,557,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T20:30:00Z",41,29100,28746,0,28746,1.2,354,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T21:00:00Z",42,28677,28694,0,28694,0.1,17,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T21:30:00Z",43,28940,28439,0,28439,1.8,501,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T22:00:00Z",44,28099,27594,0,27594,1.8,505,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T22:30:00Z",45,26629,26559,0,26559,0.3,70,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T23:00:00Z",46,25036,25036,0,25036,0,0,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-11T23:30:00Z",47,23612,23488,0,23488,0.5,124,"2021-08-10T08:45:00Z"
"Aug",2021-08-11,"2021-08-12T00:00:00Z",48,22150,22103,0,22103,0.2,47,"2021-08-10T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T00:30:00Z",1,21060,21372,0,21372,1.5,312,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T01:00:00Z",2,20562,20811,0,20811,1.2,249,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T01:30:00Z",3,19835,20323,0,20323,2.4,488,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T02:00:00Z",4,19770,20138,0,20138,1.8,368,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T02:30:00Z",5,19390,19802,0,19802,2.1,412,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T03:00:00Z",6,19027,19508,0,19508,2.5,481,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T03:30:00Z",7,18766,19356,0,19356,3,590,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T04:00:00Z",8,18778,19365,0,19365,3,587,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T04:30:00Z",9,18790,19225,0,19225,2.3,435,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T05:00:00Z",10,18891,19287,0,19287,2.1,396,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T05:30:00Z",11,19308,19772,0,19772,2.3,464,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T06:00:00Z",12,19977,20373,0,20373,1.9,396,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T06:30:00Z",13,21918,22160,0,22160,1.1,242,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T07:00:00Z",14,23493,23504,0,23504,0,11,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T07:30:00Z",15,25159,25198,0,25198,0.2,39,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T08:00:00Z",16,26276,26499,0,26499,0.8,223,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T08:30:00Z",17,27110,27652,0,27652,2,542,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T09:00:00Z",18,27280,28137,0,28137,3,857,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T09:30:00Z",19,27480,28207,0,28207,2.6,727,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T10:00:00Z",20,26961,28017,0,28017,3.8,1056,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T10:30:00Z",21,26297,27600,0,27600,4.7,1303,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T11:00:00Z",22,25965,27132,0,27132,4.3,1167,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T11:30:00Z",23,25865,26848,0,26848,3.7,983,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T12:00:00Z",24,26074,26684,0,26684,2.3,610,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T12:30:00Z",25,26280,26557,0,26557,1,277,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T13:00:00Z",26,25924,26393,0,26393,1.8,469,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T13:30:00Z",27,25694,26088,0,26088,1.5,394,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T14:00:00Z",28,25541,25710,0,25710,0.7,169,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T14:30:00Z",29,25040,25704,0,25704,2.6,664,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T15:00:00Z",30,25137,25539,0,25539,1.6,402,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T15:30:00Z",31,25311,25506,0,25506,0.8,195,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T16:00:00Z",32,25525,25661,0,25661,0.5,136,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T16:30:00Z",33,25893,26164,0,26164,1,271,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T17:00:00Z",34,26512,26898,0,26898,1.4,386,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T17:30:00Z",35,27207,27722,0,27722,1.9,515,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T18:00:00Z",36,27873,28501,0,28501,2.2,628,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T18:30:00Z",37,27940,28824,0,28824,3.1,884,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T19:00:00Z",38,27790,28924,0,28924,3.9,1134,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T19:30:00Z",39,27795,29357,0,29357,5.3,1562,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T20:00:00Z",40,27538,29324,0,29324,6.1,1786,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T20:30:00Z",41,27260,28634,0,28634,4.8,1374,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T21:00:00Z",42,27220,28441,0,28441,4.3,1221,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T21:30:00Z",43,26754,28408,0,28408,5.8,1654,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T22:00:00Z",44,26114,27622,0,27622,5.5,1508,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T22:30:00Z",45,25051,26328,0,26328,4.9,1277,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T23:00:00Z",46,23655,24782,0,24782,4.5,1127,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-12T23:30:00Z",47,21951,23169,0,23169,5.3,1218,"2021-08-11T08:45:00Z"
"Aug",2021-08-12,"2021-08-13T00:00:00Z",48,20580,21836,0,21836,5.8,1256,"2021-08-11T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T00:30:00Z",1,20240,20821,0,20821,2.8,581,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T01:00:00Z",2,19537,20212,0,20212,3.3,675,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T01:30:00Z",3,19014,19706,0,19706,3.5,692,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T02:00:00Z",4,18880,19413,0,19413,2.7,533,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T02:30:00Z",5,18433,18896,0,18896,2.5,463,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T03:00:00Z",6,18039,18573,0,18573,2.9,534,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T03:30:00Z",7,17931,18370,0,18370,2.4,439,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T04:00:00Z",8,17813,18286,0,18286,2.6,473,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T04:30:00Z",9,17835,18348,0,18348,2.8,513,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T05:00:00Z",10,17800,18521,0,18521,3.9,721,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T05:30:00Z",11,18312,19070,0,19070,4,758,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T06:00:00Z",12,19093,19582,0,19582,2.5,489,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T06:30:00Z",13,20596,21217,0,21217,2.9,621,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T07:00:00Z",14,22029,22525,0,22525,2.2,496,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T07:30:00Z",15,24018,24363,0,24363,1.4,345,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T08:00:00Z",16,25162,25318,0,25318,0.6,156,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T08:30:00Z",17,25760,26470,0,26470,2.7,710,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T09:00:00Z",18,25694,26797,0,26797,4.1,1103,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T09:30:00Z",19,25900,27007,0,27007,4.1,1107,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T10:00:00Z",20,25801,26527,0,26527,2.7,726,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T10:30:00Z",21,25511,26221,0,26221,2.7,710,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T11:00:00Z",22,25360,26012,0,26012,2.5,652,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T11:30:00Z",23,25121,25758,0,25758,2.5,637,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T12:00:00Z",24,24985,25649,0,25649,2.6,664,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T12:30:00Z",25,24818,25506,0,25506,2.7,688,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T13:00:00Z",26,24574,25123,0,25123,2.2,549,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T13:30:00Z",27,24173,24436,0,24436,1.1,263,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T14:00:00Z",28,23815,23966,0,23966,0.6,151,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T14:30:00Z",29,23592,23581,0,23581,0,11,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T15:00:00Z",30,23679,23165,0,23165,2.2,514,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T15:30:00Z",31,23590,23132,0,23132,2,458,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T16:00:00Z",32,23795,23375,0,23375,1.8,420,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T16:30:00Z",33,24123,24135,0,24135,0,12,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T17:00:00Z",34,25039,24883,0,24883,0.6,156,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T17:30:00Z",35,25786,25674,0,25674,0.4,112,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T18:00:00Z",36,26293,26369,0,26369,0.3,76,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T18:30:00Z",37,26719,26924,0,26924,0.8,205,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T19:00:00Z",38,26877,27122,0,27122,0.9,245,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T19:30:00Z",39,26950,27071,0,27071,0.4,121,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T20:00:00Z",40,26360,27044,0,27044,2.5,684,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T20:30:00Z",41,26723,26907,0,26907,0.7,184,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T21:00:00Z",42,26220,26823,0,26823,2.2,603,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T21:30:00Z",43,25653,26604,0,26604,3.6,951,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T22:00:00Z",44,25031,26134,0,26134,4.2,1103,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T22:30:00Z",45,23958,25242,0,25242,5.1,1284,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T23:00:00Z",46,22707,23936,0,23936,5.1,1229,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-13T23:30:00Z",47,21616,22539,0,22539,4.1,923,"2021-08-12T08:45:00Z"
"Aug",2021-08-13,"2021-08-14T00:00:00Z",48,20550,21393,0,21393,3.9,843,"2021-08-12T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T00:30:00Z",1,20040,20224,0,20224,0.9,184,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T01:00:00Z",2,19293,19724,0,19724,2.2,431,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T01:30:00Z",3,18608,19118,0,19118,2.7,510,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T02:00:00Z",4,18360,19014,0,19014,3.4,654,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T02:30:00Z",5,17977,18347,0,18347,2,370,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T03:00:00Z",6,17653,18022,0,18022,2,369,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T03:30:00Z",7,17380,17825,0,17825,2.5,445,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T04:00:00Z",8,17212,17792,0,17792,3.3,580,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T04:30:00Z",9,17085,17705,0,17705,3.5,620,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T05:00:00Z",10,17030,17666,0,17666,3.6,636,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T05:30:00Z",11,17120,17898,0,17898,4.3,778,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T06:00:00Z",12,17243,18008,0,18008,4.2,765,"2021-08-13T08:45:00Z"
"Aug",2021-08-14,"2021-08-14T06:30:00Z",13,18025,18929,0,18929,4.8,904,"2021-08-13T08:45:00Z"
