Datetime,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,GENERATION,RENEWABLE,FOSSIL,CARBON_INTENSITY,Demand_Forecast,Demand_Outturn,Absolute_Error,APE,Renewable_share,Demand_Spike,Forecast_Failure,Low_Renewable_Window,High_Carbon_Period
2025-04-29 15:00:00,19397,20869,17027,781,11292,32988.0,11785.0,8302.0,129.0,20437,18904,1533,8.1,35.725112161998304,False,False,False,False
2025-04-29 15:30:00,20283,21755,17874,774,10207,33096.0,10600.0,10201.0,153.0,20846,19413,1433,7.4,32.02803964225284,False,False,False,False
2025-04-29 16:00:00,21428,22899,19010,747,8902,32903.0,9301.0,12764.0,177.0,21661,20324,1337,6.6,28.267939093699663,False,False,False,False
2025-04-29 16:30:00,22991,24462,20507,719,7568,33693.0,8196.0,15065.0,196.0,22561,21470,1091,5.1,24.325527557652926,False,False,False,False
2025-04-29 17:00:00,24225,25762,21602,655,6223,34932.0,7214.0,16600.0,208.0,24013,23071,942,4.1,20.651551585938392,False,False,False,True
2025-04-29 17:30:00,26162,27803,23419,590,4805,34529.0,6053.0,17435.0,220.0,25417,24288,1129,4.6,17.530192012511222,False,False,True,True
2025-04-29 18:00:00,27459,30488,24809,581,3444,35230.0,5302.0,18166.0,230.0,26872,26220,652,2.5,15.049673573658815,False,False,True,True
2025-04-29 18:30:00,28320,31491,25648,572,2257,35354.0,4568.0,18674.0,238.0,27691,27489,202,0.7,12.920744470215533,False,False,True,True
2025-04-29 19:00:00,28846,33188,26200,629,1253,33988.0,3917.0,18560.0,242.0,28392,28336,56,0.2,11.524655760856772,False,False,True,True
2025-04-29 19:30:00,29699,34097,26930,686,452,33463.0,3775.0,18242.0,241.0,28868,28864,4,0.0,11.281116456982339,False,False,True,True
2025-04-29 20:00:00,29749,33150,26876,708,38,32224.0,3337.0,18181.0,242.0,28980,29742,762,2.6,10.355635551142006,False,False,True,True
2025-04-29 20:30:00,29385,32673,26547,729,0,31161.0,3158.0,17685.0,240.0,28914,29746,832,2.8,10.134462950482975,False,False,True,True
2025-04-29 21:00:00,29256,31433,26357,716,0,30317.0,3081.0,16997.0,237.0,28926,29387,461,1.6,10.162615034469109,False,False,True,True
2025-04-29 21:30:00,28204,30343,25393,703,0,28959.0,3207.0,15582.0,228.0,28950,29236,286,1.0,11.074277426706724,False,False,True,True
2025-04-29 22:00:00,26553,29470,23845,680,0,26234.0,3112.0,12741.0,212.0,28215,28161,54,0.2,11.862468552260426,False,False,True,True
2025-04-29 22:30:00,25053,27994,22466,657,0,24729.0,3173.0,11130.0,200.0,26680,26498,182,0.7,12.831089004812164,False,False,True,False
2025-04-29 23:00:00,23746,25322,21345,664,0,24247.0,3199.0,10895.0,196.0,25671,25014,657,2.6,13.193384748628697,False,False,True,False
2025-04-29 23:30:00,22316,23795,20042,671,0,23890.0,3215.0,10496.0,193.0,24184,23695,489,2.1,13.457513604018418,False,False,True,False
2025-04-30 00:00:00,21823,23332,19572,679,0,24008.0,3200.0,10180.0,189.0,22980,22291,689,3.1,13.328890369876708,False,False,True,False
2025-04-30 00:30:00,21496,23007,19265,687,0,23773.0,3183.0,9948.0,188.0,21860,21808,52,0.2,13.38913893913263,False,False,True,False
2025-04-30 01:00:00,21303,22733,19116,626,0,23638.0,3140.0,10108.0,189.0,21518,21477,41,0.2,13.283695744140791,False,False,True,False
2025-04-30 01:30:00,21291,22716,19151,564,0,23415.0,3145.0,9936.0,187.0,21420,21300,120,0.6,13.43156096519325,False,False,True,False
2025-04-30 02:00:00,21059,22552,18892,540,0,23011.0,3014.0,9926.0,189.0,21290,21292,2,0.0,13.098083525270523,False,False,True,False
2025-04-30 02:30:00,20557,22060,18464,516,0,22733.0,2745.0,9843.0,190.0,20921,21056,135,0.6,12.074957110808077,False,False,True,False
2025-04-30 03:00:00,20059,21839,17952,478,0,23171.0,2379.0,10589.0,200.0,20669,20546,123,0.6,10.267144275171551,False,False,True,False
2025-04-30 03:30:00,19958,21767,17827,440,0,23413.0,2097.0,11092.0,207.0,20409,20040,369,1.8,8.956562593431,False,False,True,True
2025-04-30 04:00:00,19568,22520,17509,426,0,23887.0,1869.0,11805.0,214.0,20238,19950,288,1.4,7.824339598945033,False,False,True,True
2025-04-30 04:30:00,19682,22735,17616,412,0,24167.0,1700.0,12021.0,218.0,20028,19558,470,2.4,7.034385732610585,False,False,True,True
2025-04-30 05:00:00,19863,23295,17779,410,0,24873.0,2117.0,12159.0,216.0,19870,19693,177,0.9,8.511237084388695,False,False,True,True
2025-04-30 05:30:00,20269,23628,18150,407,18,26828.0,3152.0,12527.0,212.0,20001,19880,121,0.6,11.748919039809156,False,False,True,True
2025-04-30 06:00:00,22363,23795,20070,398,397,29679.0,4115.0,12290.0,200.0,20548,20318,230,1.1,13.865022406415312,False,False,True,False
2025-04-30 06:30:00,23610,25033,21214,389,1193,31391.0,5196.0,12137.0,194.0,22795,22430,365,1.6,16.552515052084992,False,False,True,False
2025-04-30 07:00:00,25471,26853,22795,357,2216,32192.0,6396.0,12003.0,185.0,24435,23677,758,3.2,19.868290258449303,False,False,True,False
2025-04-30 07:30:00,25900,27370,23112,324,3478,32793.0,7618.0,11684.0,175.0,25979,25533,446,1.7,23.230567499161406,False,False,False,False
2025-04-30 08:00:00,25434,26905,22629,277,4811,33608.0,8634.0,11606.0,169.0,26190,25901,289,1.1,25.690311830516542,False,False,False,False
2025-04-30 08:30:00,24584,26055,21810,229,6261,33947.0,9916.0,10780.0,157.0,26360,25401,959,3.8,29.21023949097122,False,False,False,False
2025-04-30 09:00:00,24092,25562,21276,206,7630,33735.0,11132.0,9352.0,141.0,25359,24578,781,3.2,32.99836964576849,False,False,False,False
2025-04-30 09:30:00,23102,24573,20283,183,8994,33781.0,12157.0,8309.0,129.0,24775,24068,707,2.9,35.987685385275746,False,False,False,False
2025-04-30 10:00:00,21675,23146,18958,191,10221,34264.0,13093.0,7915.0,122.0,23968,23069,899,3.9,38.2121176745272,False,False,False,False
2025-04-30 10:30:00,20714,22185,18074,198,11209,34843.0,13822.0,7771.0,118.0,22728,21632,1096,5.1,39.669374049306896,False,False,False,False
2025-04-30 11:00:00,20259,21713,17609,212,12159,35345.0,14405.0,7466.0,115.0,22092,20685,1407,6.8,40.755410949214884,False,False,False,False
2025-04-30 11:30:00,20122,21490,17506,225,12839,35399.0,14636.0,7427.0,113.0,21217,20252,965,4.8,41.34580072883415,False,False,False,False
2025-04-30 12:00:00,20193,21605,17579,243,13332,35442.0,14739.0,7344.0,112.0,20774,20122,652,3.2,41.58625359742678,False,False,False,False
2025-04-30 12:30:00,20045,21461,17491,260,13465,34935.0,14673.0,6915.0,109.0,20530,20192,338,1.7,42.00085873765565,False,False,False,False
2025-04-30 13:00:00,19820,21347,17290,307,13438,34684.0,14500.0,6909.0,109.0,20237,20032,205,1.0,41.80602006688963,False,False,False,False
2025-04-30 13:30:00,19429,20959,16954,354,13153,34373.0,14074.0,7004.0,111.0,20187,19859,328,1.7,40.94492770488465,False,False,False,False
2025-04-30 14:00:00,19461,20933,17050,386,12765,33669.0,13316.0,7074.0,114.0,20080,19430,650,3.3,39.54973417683923,False,False,False,False
2025-04-30 14:30:00,19706,21177,17463,418,12179,33034.0,12539.0,7145.0,118.0,20227,19477,750,3.9,37.95786159714234,False,False,False,False
2025-04-30 15:00:00,19727,21198,17553,473,11304,32976.0,11764.0,7708.0,126.0,20248,19708,540,2.7,35.67442988840369,False,False,False,False
2025-04-30 15:30:00,20471,21941,18225,527,10193,33542.0,10739.0,9404.0,143.0,20261,19755,506,2.6,32.01657623278278,False,False,False,False
2025-04-30 16:00:00,21697,23168,19421,582,8991,33104.0,9860.0,12062.0,163.0,21322,20509,813,4.0,29.784920251329144,False,False,False,False
2025-04-30 16:30:00,23370,24840,21057,636,7630,33752.0,8997.0,13794.0,179.0,22475,21735,740,3.4,26.656198151220668,False,False,False,False
2025-04-30 17:00:00,24620,26091,22276,706,6222,35436.0,8204.0,16351.0,201.0,23534,23430,104,0.4,23.1515972457388,False,False,False,True
2025-04-30 17:30:00,26357,27828,23896,776,4847,35157.0,7364.0,16758.0,208.0,25093,24666,427,1.7,20.946042039992037,False,False,False,True
2025-04-30 18:00:00,27174,30846,24730,800,3565,34753.0,6320.0,16934.0,217.0,25973,26422,449,1.7,18.185480390182143,False,False,True,True
2025-04-30 18:30:00,27872,31875,25440,824,2373,34244.0,5576.0,16970.0,222.0,27125,27201,76,0.3,16.283144492465834,False,False,True,True
2025-04-30 19:00:00,27885,32477,25408,867,1366,32898.0,5000.0,16747.0,224.0,27745,27871,126,0.5,15.19849230956289,False,False,True,True
2025-04-30 19:30:00,28114,32717,25696,909,509,32997.0,5119.0,16908.0,223.0,28120,27904,216,0.8,15.513531533169683,False,False,True,True
2025-04-30 20:00:00,28383,31878,26029,969,55,32363.0,4877.0,16998.0,224.0,28200,28132,68,0.2,15.069678336371783,False,False,True,True
2025-04-30 20:30:00,28413,31822,26137,1029,0,31651.0,4616.0,16633.0,224.0,28500,28411,89,0.3,14.58405737575432,False,False,True,True
2025-04-30 21:00:00,28816,31223,26344,1005,0,30302.0,4452.0,15387.0,219.0,28243,28436,193,0.7,14.692099531384068,False,False,True,True
2025-04-30 21:30:00,28065,30428,25571,980,0,28671.0,4457.0,13784.0,208.0,27787,28808,1021,3.5,15.545324543964284,False,False,True,True
2025-04-30 22:00:00,26107,29154,23637,993,0,26422.0,4208.0,11476.0,194.0,27591,28020,429,1.5,15.926122170918175,False,False,True,False
2025-04-30 22:30:00,24515,27536,22118,1006,0,25242.0,4124.0,10377.0,185.0,26410,26048,362,1.4,16.337849615719833,False,False,True,False
2025-04-30 23:00:00,23660,25203,21441,1016,0,24604.0,4046.0,10278.0,183.0,25193,24478,715,2.9,16.444480572264673,False,False,True,False
2025-04-30 23:30:00,22545,24077,20445,1025,0,24312.0,4107.0,9908.0,180.0,23572,23622,50,0.2,16.892892398815402,False,False,True,False
2025-05-01 00:00:00,21864,23336,19853,1033,0,24301.0,4216.0,9855.0,178.0,22140,22516,376,1.7,17.349080284761946,False,False,True,False
2025-05-01 00:30:00,21510,22981,19559,1040,0,23916.0,3947.0,9715.0,179.0,21660,21851,191,0.9,16.503595919050007,False,False,True,False
2025-05-01 01:00:00,21298,22869,19389,941,0,23665.0,3775.0,9754.0,181.0,21254,21509,255,1.2,15.9518275934925,False,False,True,False
2025-05-01 01:30:00,21147,22723,19235,841,0,23443.0,3741.0,9510.0,180.0,20940,21286,346,1.6,15.957855223307597,False,False,True,False
2025-05-01 02:00:00,20808,22543,18891,837,0,23387.0,3623.0,9602.0,181.0,20940,21150,210,1.0,15.491512378671912,False,False,True,False
2025-05-01 02:30:00,20480,22233,18553,833,0,23227.0,3547.0,9564.0,181.0,20728,20797,69,0.3,15.271020794764715,False,False,True,False
2025-05-01 03:00:00,20035,22174,18141,810,0,23256.0,3388.0,9757.0,184.0,20187,20471,284,1.4,14.56828345373237,False,False,True,False
2025-05-01 03:30:00,19828,21991,17918,787,0,23216.0,3260.0,9865.0,186.0,19817,20024,207,1.0,14.042039972432804,False,False,True,False
2025-05-01 04:00:00,19627,22147,17768,766,0,23308.0,3084.0,9899.0,187.0,19634,19828,194,1.0,13.23150849493736,False,False,True,False
2025-05-01 04:30:00,19681,22204,17791,744,0,24034.0,3033.0,10291.0,190.0,19410,19613,203,1.0,12.61962220188067,False,False,True,False
2025-05-01 05:00:00,20100,22404,18170,734,0,25820.0,3566.0,9873.0,182.0,19564,19688,124,0.6,13.810999225406661,False,False,True,False
2025-05-01 05:30:00,20358,22609,18354,723,26,27549.0,4319.0,10470.0,183.0,19652,20120,468,2.3,15.677520055174416,False,False,True,False
2025-05-01 06:00:00,22541,24012,20395,670,414,29492.0,5447.0,10402.0,178.0,20256,20392,136,0.7,18.469415434694152,False,False,True,False
2025-05-01 06:30:00,23782,25253,21531,616,1199,30887.0,6395.0,10505.0,175.0,22140,22612,472,2.1,20.704503512804738,False,False,False,False
2025-05-01 07:00:00,24993,26464,22644,559,2203,32132.0,8112.0,9976.0,161.0,23452,23828,376,1.6,25.245860824100586,False,False,False,False
2025-05-01 07:30:00,25346,26818,22844,502,3359,32888.0,9286.0,9947.0,153.0,25844,25031,813,3.2,28.23522257358307,False,False,False,False
2025-05-01 08:00:00,25331,26802,22796,503,4637,33621.0,10316.0,9594.0,146.0,26510,25343,1167,4.6,30.683203949912258,False,False,False,False
2025-05-01 08:30:00,24901,26373,22253,504,5933,33967.0,11709.0,8850.0,134.0,26150,25325,825,3.3,34.47169311390467,False,False,False,False
2025-05-01 09:00:00,24173,25645,21597,566,7281,34286.0,13156.0,7836.0,120.0,25509,24890,619,2.5,38.37134690544246,False,False,False,False
2025-05-01 09:30:00,23219,24690,20698,627,8490,34855.0,14506.0,7013.0,109.0,25018,24130,888,3.7,41.61813226222924,False,False,False,False
2025-05-01 10:00:00,22441,23912,19987,658,9582,35059.0,15145.0,6515.0,103.0,23948,23212,736,3.2,43.19860806069768,False,False,False,False
2025-05-01 10:30:00,21752,23224,19315,689,10529,35504.0,15748.0,6349.0,100.0,23048,22426,622,2.8,44.355565570076614,False,False,False,False
2025-05-01 11:00:00,21455,22927,19023,762,11256,35543.0,16242.0,5840.0,95.0,22239,21722,517,2.4,45.696761668964356,False,False,False,False
2025-05-01 11:30:00,21298,22770,18927,834,11776,35552.0,16768.0,5378.0,89.0,21544,21449,95,0.4,47.16471647164717,False,False,False,False
2025-05-01 12:00:00,20872,22343,18585,885,12168,35703.0,17186.0,5206.0,87.0,21299,21298,1,0.0,48.13601097946951,False,False,False,False
2025-05-01 12:30:00,20488,21959,18320,935,12463,35887.0,17550.0,5058.0,84.0,21230,20852,378,1.8,48.90350266113077,False,False,False,False
2025-05-01 13:00:00,20294,21819,18152,1056,12323,35663.0,17516.0,4971.0,83.0,21187,20496,691,3.4,49.11532961332473,False,False,False,False
2025-05-01 13:30:00,20338,21869,18230,1176,12093,34845.0,16724.0,4917.0,85.0,21118,20298,820,4.0,47.995408236475825,False,False,False,False
2025-05-01 14:00:00,20361,21892,18309,1206,11698,33794.0,15959.0,4705.0,85.0,20960,20346,614,3.0,47.22435935373143,False,False,False,False
2025-05-01 14:30:00,20557,22087,18580,1236,10796,33099.0,14885.0,5080.0,91.0,20966,20362,604,3.0,44.97114716456691,False,False,False,False
2025-05-01 15:00:00,20930,22459,18960,1287,9687,33481.0,14172.0,6132.0,103.0,21148,20567,581,2.8,42.328484812281594,False,False,False,False
2025-05-01 15:30:00,21869,23374,19930,1337,8523,33755.0,12903.0,7765.0,121.0,21489,20960,529,2.5,38.22544808176566,False,False,False,False
2025-05-01 16:00:00,23361,24833,21404,1327,7344,34440.0,11952.0,10976.0,148.0,22243,21909,334,1.5,34.70383275261324,False,False,False,False
2025-05-01 16:30:00,25065,26537,22938,1317,6000,35016.0,10865.0,12929.0,165.0,23079,23412,333,1.4,31.028672606808318,False,False,False,False
2025-05-01 17:00:00,26079,27550,23882,1362,4853,36359.0,10066.0,14934.0,182.0,24472,25110,638,2.5,27.685029841304765,False,False,False,False
2025-05-01 17:30:00,27671,29271,25443,1407,3588,36160.0,9186.0,15467.0,191.0,25804,26118,314,1.2,25.4037610619469,False,False,False,False
2025-05-01 18:00:00,28022,31689,25923,1355,2563,35499.0,8384.0,15492.0,196.0,27178,27710,532,1.9,23.617566692019494,False,False,False,False
2025-05-01 18:30:00,28442,32391,26432,1302,1744,34814.0,7623.0,15509.0,200.0,27900,28051,151,0.5,21.89636353191245,False,False,False,False
2025-05-01 19:00:00,28854,32711,26807,1234,938,34361.0,7301.0,15559.0,203.0,28498,28473,25,0.1,21.24792642821804,False,False,False,True
2025-05-01 19:30:00,28805,32656,26791,1165,373,34154.0,7017.0,15627.0,205.0,28867,28862,5,0.0,20.545177724424665,False,False,False,True
2025-05-01 20:00:00,28886,32717,26808,1180,48,33016.0,6705.0,15305.0,204.0,28870,28833,37,0.1,20.308335352556337,False,False,False,True
2025-05-01 20:30:00,28761,32558,26752,1194,0,32033.0,6837.0,14487.0,197.0,28788,28897,109,0.4,21.343614397652424,False,False,False,False
2025-05-01 21:00:00,28755,31533,26631,1209,0,30177.0,7058.0,12565.0,183.0,28782,28751,31,0.1,23.388673493057627,False,False,False,False
2025-05-01 21:30:00,27777,30470,25618,1224,0,28956.0,7481.0,11115.0,168.0,28790,28769,21,0.1,25.835750794308606,False,False,False,False
2025-05-01 22:00:00,26462,28677,24318,1194,0,27757.0,7792.0,9393.0,151.0,27784,27737,47,0.2,28.072198004107072,False,False,False,False
2025-05-01 22:30:00,25209,27404,23166,1164,0,25987.0,7482.0,7785.0,138.0,26016,26410,394,1.5,28.79131873629122,False,False,False,False
2025-05-01 23:00:00,23458,25830,21560,1144,0,25630.0,7105.0,7743.0,138.0,24788,25176,388,1.5,27.721420210690596,False,False,False,False
2025-05-01 23:30:00,22220,24470,20434,1123,0,25054.0,7222.0,7046.0,131.0,23125,23393,268,1.1,28.82573640935579,False,False,False,False
2025-05-02 00:00:00,21907,24110,20151,1189,0,24602.0,6972.0,7024.0,132.0,21760,22189,429,1.9,28.3391594179335,False,False,False,False
2025-05-02 00:30:00,21325,23439,19588,1254,0,24258.0,6562.0,7061.0,134.0,21240,21904,664,3.0,27.05086981614313,False,False,False,False
2025-05-02 01:00:00,20874,22987,19192,1214,0,24590.0,6990.0,6790.0,128.0,20879,21306,427,2.0,28.426189507930054,False,False,False,False
2025-05-02 01:30:00,20724,22793,19071,1174,0,24526.0,7686.0,6059.0,117.0,20660,20881,221,1.1,31.338171736116777,False,False,False,False
2025-05-02 02:00:00,20470,22794,18786,1132,0,24270.0,8234.0,5584.0,110.0,20730,20721,9,0.0,33.926658426040376,False,False,False,False
2025-05-02 02:30:00,20116,22448,18405,1089,0,24055.0,8114.0,5569.0,110.0,20249,20461,212,1.0,33.73103304926211,False,False,False,False
2025-05-02 03:00:00,19555,22258,17848,1078,0,24202.0,7823.0,5998.0,119.0,19990,20102,112,0.6,32.323774894636806,False,False,False,False
2025-05-02 03:30:00,19376,22033,17626,1066,0,24527.0,7359.0,6850.0,130.0,19439,19539,100,0.5,30.003669425531047,False,False,False,False
2025-05-02 04:00:00,19114,22655,17397,1024,0,23837.0,6715.0,6882.0,133.0,19237,19357,120,0.6,28.17049125309393,False,False,False,False
2025-05-02 04:30:00,19099,22726,17366,981,0,24116.0,6151.0,7522.0,144.0,19020,19141,121,0.6,25.5058882069995,False,False,False,False
2025-05-02 05:00:00,19379,22592,17690,954,0,25094.0,5827.0,7793.0,146.0,19029,19101,72,0.4,23.22069020482984,False,False,False,False
2025-05-02 05:30:00,19755,22965,18024,926,22,26585.0,6425.0,8359.0,149.0,19144,19420,276,1.4,24.16776377656573,False,False,False,False
2025-05-02 06:00:00,21387,23682,19507,814,267,28977.0,7424.0,8495.0,149.0,19679,19787,108,0.5,25.62031956379197,False,False,False,False
2025-05-02 06:30:00,22454,24687,20464,701,901,30280.0,8325.0,8508.0,146.0,21447,21434,13,0.1,27.49339498018494,False,False,False,False
2025-05-02 07:00:00,24917,26388,22670,679,1677,31804.0,9425.0,8428.0,140.0,22934,22504,430,1.9,29.634637152559428,False,False,False,False
2025-05-02 07:30:00,25368,26839,23009,657,2624,32547.0,10464.0,8216.0,134.0,24814,24992,178,0.7,32.15042861093188,False,False,False,False
2025-05-02 08:00:00,25592,27063,23148,679,3808,32297.0,11036.0,7849.0,128.0,25500,25373,127,0.5,34.17035637984952,False,False,False,False
2025-05-02 08:30:00,25069,26541,22619,701,5013,32636.0,11868.0,7442.0,121.0,25410,25603,193,0.8,36.36475058217919,False,False,False,False
2025-05-02 09:00:00,24274,25746,21777,665,5688,33056.0,12705.0,7169.0,114.0,24878,25056,178,0.7,38.434777347531465,False,False,False,False
2025-05-02 09:30:00,23745,25216,21285,629,6631,33009.0,13221.0,6774.0,108.0,24712,24252,460,1.9,40.05271289648278,False,False,False,False
2025-05-02 10:00:00,23055,24525,20600,626,7749,33857.0,14294.0,6532.0,103.0,24007,23735,272,1.1,42.218743539002276,False,False,False,False
2025-05-02 10:30:00,22333,23804,19950,622,8383,34732.0,15782.0,5968.0,94.0,23215,23029,186,0.8,45.439364275020154,False,False,False,False
2025-05-02 11:00:00,21576,23046,19228,648,9825,34745.0,16675.0,5499.0,85.0,22648,22314,334,1.5,47.99251690890776,False,False,False,False
2025-05-02 11:30:00,20765,22235,18477,674,11419,34915.0,17317.0,5086.0,79.0,22112,21546,566,2.6,49.59759415723901,False,False,False,False
2025-05-02 12:00:00,20040,21512,17745,743,12136,34384.0,17929.0,4750.0,74.0,21715,20760,955,4.6,52.14343880874826,False,False,False,False
2025-05-02 12:30:00,19858,21329,17603,812,12361,33611.0,17620.0,4418.0,71.0,21550,20026,1524,7.6,52.423313796078666,False,False,False,False
2025-05-02 13:00:00,19185,20655,17021,894,12413,33825.0,17601.0,3962.0,71.0,21176,19844,1332,6.7,52.03547671840355,False,False,False,False
2025-05-02 13:30:00,18652,20122,16594,975,12100,33566.0,17683.0,3603.0,67.0,20634,19166,1468,7.7,52.68128463325985,False,False,False,False
2025-05-02 14:00:00,18719,20246,16708,1036,11593,32648.0,16712.0,3540.0,69.0,20409,18647,1762,9.4,51.18843420730214,False,False,False,False
2025-05-02 14:30:00,18934,20464,16913,1097,11083,31990.0,15655.0,3820.0,75.0,20214,18728,1486,7.9,48.9371678649578,False,False,False,False
