timestamp,signal_name,severity,reason,supporting_metric,confidence,impact_area,owner,resolution_target,operational_consequence
2025-03-25 21:00:00,Low Renewable Window,Medium,Renewable generation below threshold,3987.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-25 21:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3696.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-25 22:00:00,Low Renewable Window,Medium,Renewable generation below threshold,3168.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-25 22:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2839.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-25 23:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2704.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-25 23:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2623.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 00:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2585.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 00:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2566.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 01:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2502.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 01:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2468.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 02:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2415.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 02:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2378.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 03:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2415.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 03:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2529.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 04:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2839.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 04:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3115.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 05:00:00,Low Renewable Window,Medium,Renewable generation below threshold,3489.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 05:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3704.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 06:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4285.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 06:30:00,Low Renewable Window,Medium,Renewable generation below threshold,5090.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-26 07:00:00,Low Renewable Window,Medium,Renewable generation below threshold,6129.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-30 22:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4762.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-30 22:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4501.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 00:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4102.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 00:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4125.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 01:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4176.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 01:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4356.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 02:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4580.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 02:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4525.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 03:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4660.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 03:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4801.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 04:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4682.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 04:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4681.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 05:30:00,Low Renewable Window,Medium,Renewable generation below threshold,5878.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 06:00:00,Low Renewable Window,Medium,Renewable generation below threshold,6334.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 17:00:00,Low Renewable Window,Medium,Renewable generation below threshold,6664.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 17:30:00,Low Renewable Window,Medium,Renewable generation below threshold,5912.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 18:00:00,Low Renewable Window,Medium,Renewable generation below threshold,5378.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 18:30:00,Low Renewable Window,Medium,Renewable generation below threshold,5558.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 19:00:00,Low Renewable Window,Medium,Renewable generation below threshold,5222.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 19:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4950.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 20:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4922.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 20:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4997.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 21:00:00,Low Renewable Window,Medium,Renewable generation below threshold,5088.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 21:30:00,Low Renewable Window,Medium,Renewable generation below threshold,5194.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-03-31 22:00:00,Low Renewable Window,Medium,Renewable generation below threshold,5184.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 00:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4995.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 00:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4650.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 01:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4128.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 01:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3894.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 02:00:00,Low Renewable Window,Medium,Renewable generation below threshold,3841.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 02:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3574.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 03:00:00,Low Renewable Window,Medium,Renewable generation below threshold,3266.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 03:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3007.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 04:00:00,Low Renewable Window,Medium,Renewable generation below threshold,2892.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 04:30:00,Low Renewable Window,Medium,Renewable generation below threshold,2835.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 05:00:00,Low Renewable Window,Medium,Renewable generation below threshold,3378.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 05:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3589.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 06:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4646.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 06:30:00,Low Renewable Window,Medium,Renewable generation below threshold,5964.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 07:00:00,Low Renewable Window,Medium,Renewable generation below threshold,6901.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 17:00:00,Low Renewable Window,Medium,Renewable generation below threshold,5803.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 17:30:00,Low Renewable Window,Medium,Renewable generation below threshold,4670.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 18:00:00,Low Renewable Window,Medium,Renewable generation below threshold,4244.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
2025-04-07 18:30:00,Low Renewable Window,Medium,Renewable generation below threshold,3901.0,High,Sustainability,Energy Operations Team,6 Hours,Increased dependence on fossil generation
