incident_id,timestamp,incident_type,severity,owner,notification_group,escalation_path
INC-00698,2025-01-22 10:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00699,2025-01-22 11:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00700,2025-01-22 11:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00701,2025-01-22 11:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00702,2025-01-22 11:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00703,2025-01-22 12:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00704,2025-01-22 12:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00705,2025-01-22 12:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00706,2025-01-22 12:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00707,2025-01-22 13:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00708,2025-01-22 13:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00709,2025-01-22 13:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00710,2025-01-22 13:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00711,2025-01-22 14:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00712,2025-01-22 14:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00713,2025-01-22 14:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00714,2025-01-22 14:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00715,2025-01-22 15:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00716,2025-01-22 15:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00717,2025-01-22 15:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00718,2025-01-22 15:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00719,2025-01-22 15:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00720,2025-01-22 16:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00721,2025-01-22 16:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00722,2025-01-22 16:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00723,2025-01-22 16:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00724,2025-01-22 16:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00725,2025-01-22 16:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00726,2025-01-22 17:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00727,2025-01-22 17:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00728,2025-01-22 17:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00729,2025-01-22 17:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00730,2025-01-22 17:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00731,2025-01-22 17:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00732,2025-01-22 18:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00733,2025-01-22 18:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00734,2025-01-22 18:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00735,2025-01-22 18:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00736,2025-01-22 18:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00737,2025-01-22 18:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00738,2025-01-22 19:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00739,2025-01-22 19:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00740,2025-01-22 19:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00741,2025-01-22 19:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00742,2025-01-22 19:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00743,2025-01-22 19:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00744,2025-01-22 20:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00745,2025-01-22 20:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00746,2025-01-22 20:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00747,2025-01-22 20:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00748,2025-01-22 20:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00749,2025-01-22 20:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00750,2025-01-22 21:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00751,2025-01-22 21:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00752,2025-01-22 22:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00753,2025-01-22 22:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00754,2025-01-22 23:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00755,2025-01-22 23:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00756,2025-01-23 00:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00757,2025-01-23 00:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00758,2025-01-23 01:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00759,2025-01-23 01:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00760,2025-01-23 02:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00761,2025-01-23 13:30:00,RENEWABLE_SUPPORT_INCIDENT,Low,Operator,Operations Team,Operator
INC-00762,2025-01-23 14:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00763,2025-01-24 02:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00764,2025-01-24 03:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00765,2025-01-24 03:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00766,2025-01-24 04:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00767,2025-01-24 04:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00768,2025-01-24 11:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00769,2025-01-24 11:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00770,2025-01-24 12:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00771,2025-01-24 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00772,2025-01-24 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00773,2025-01-24 13:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00774,2025-01-24 14:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00775,2025-01-25 10:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00776,2025-01-25 10:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00777,2025-01-25 11:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00778,2025-01-25 11:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00779,2025-01-25 12:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00780,2025-01-25 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00781,2025-01-26 17:00:00,RENEWABLE_SUPPORT_INCIDENT,Low,Operator,Operations Team,Operator
INC-00782,2025-01-26 17:30:00,RENEWABLE_SUPPORT_INCIDENT,Low,Operator,Operations Team,Operator
INC-00783,2025-01-27 10:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00784,2025-01-27 11:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00785,2025-01-27 11:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00786,2025-01-27 12:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00787,2025-01-27 12:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00788,2025-01-27 13:00:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00789,2025-01-27 13:30:00,CURTAILMENT_RISK_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00790,2025-01-28 17:00:00,FORECAST_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00791,2025-01-30 16:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00792,2025-01-30 17:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00793,2025-01-30 17:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00794,2025-01-30 17:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00795,2025-01-30 17:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00796,2025-01-30 18:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00797,2025-01-30 18:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00798,2025-01-30 18:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00799,2025-01-30 18:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00800,2025-01-30 18:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00801,2025-01-30 19:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00802,2025-01-30 19:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00803,2025-01-30 19:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00804,2025-01-30 19:30:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00805,2025-01-30 19:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00806,2025-01-30 19:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00807,2025-01-30 20:00:00,GRID_STRESS_INCIDENT,Critical,Executive,Executive Leadership,Operator → Supervisor → Regional Controller → Executive
INC-00808,2025-01-30 20:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00809,2025-01-30 20:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00810,2025-01-30 20:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00811,2025-01-30 21:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00812,2025-01-30 21:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00813,2025-01-31 07:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00814,2025-01-31 07:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00815,2025-01-31 08:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00816,2025-01-31 08:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00817,2025-01-31 09:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00818,2025-01-31 09:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00819,2025-01-31 09:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00820,2025-01-31 09:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00821,2025-01-31 10:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00822,2025-01-31 10:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00823,2025-01-31 10:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00824,2025-01-31 11:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00825,2025-01-31 11:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00826,2025-01-31 12:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00827,2025-01-31 12:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00828,2025-01-31 13:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00829,2025-01-31 13:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00830,2025-01-31 14:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00831,2025-01-31 14:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00832,2025-01-31 15:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00833,2025-01-31 15:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00834,2025-01-31 16:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00835,2025-01-31 16:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00836,2025-01-31 16:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00837,2025-01-31 17:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00838,2025-01-31 17:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00839,2025-01-31 17:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00840,2025-01-31 17:30:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-00841,2025-01-31 18:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-00842,2025-01-31 18:00:00,PEAK_LOAD_EMISSIONS_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
